academic_id;notification_day;mask_type;affected_people_count;case_1;case_2;case_3;case_4;case_5;case_6
ACADÊMICO_1212;7;n95_mask;30;0.003596;0.000166;0.000097;0.000048;0.000425;0.000329
ACADÊMICO_1212;1;no_mask;28;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_1212;1;surgery_mask;28;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_1212;1;n95_mask;28;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_1213;3;no_mask;32;0.563049;0.039051;0.022907;0.011511;0.096764;0.075870
ACADÊMICO_1213;3;surgery_mask;32;0.192780;0.009924;0.005782;0.002892;0.025219;0.019591
ACADÊMICO_1213;3;n95_mask;32;0.002163;0.000100;0.000058;0.000029;0.000256;0.000198
ACADÊMICO_1213;4;no_mask;63;0.609557;0.051916;0.030657;0.015479;0.125608;0.099340
ACADÊMICO_1213;4;surgery_mask;63;0.240574;0.013353;0.007793;0.003902;0.033719;0.026255
ACADÊMICO_1213;4;n95_mask;63;0.002920;0.000135;0.000078;0.000039;0.000345;0.000268
ACADÊMICO_1213;5;no_mask;63;0.550992;0.041376;0.024338;0.012254;0.101525;0.079886
ACADÊMICO_1213;5;surgery_mask;63;0.199052;0.010568;0.006161;0.003083;0.026784;0.020827
ACADÊMICO_1213;5;n95_mask;63;0.002306;0.000106;0.000062;0.000031;0.000273;0.000211
ACADÊMICO_1213;6;no_mask;62;0.553602;0.042013;0.024720;0.012449;0.102976;0.081060
ACADÊMICO_1213;6;surgery_mask;62;0.201522;0.010736;0.006260;0.003132;0.027203;0.021155
ACADÊMICO_1213;6;n95_mask;62;0.002343;0.000108;0.000063;0.000031;0.000277;0.000215
ACADÊMICO_1213;7;no_mask;60;0.590465;0.045851;0.026989;0.013596;0.112211;0.088380
ACADÊMICO_1213;7;surgery_mask;60;0.218947;0.011725;0.006837;0.003421;0.029698;0.023099
ACADÊMICO_1213;7;n95_mask;60;0.002560;0.000118;0.000069;0.000034;0.000303;0.000234
ACADÊMICO_1213;1;no_mask;28;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_1213;1;surgery_mask;28;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_1213;1;n95_mask;28;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_1214;3;no_mask;28;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_1214;3;surgery_mask;28;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_1214;3;n95_mask;28;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_1214;4;no_mask;28;0.669998;0.049807;0.029260;0.014719;0.122733;0.096430
ACADÊMICO_1214;4;surgery_mask;28;0.242070;0.012691;0.007397;0.003700;0.032206;0.025032
ACADÊMICO_1214;4;n95_mask;28;0.002768;0.000128;0.000074;0.000037;0.000327;0.000253
ACADÊMICO_1214;5;no_mask;73;0.428891;0.025558;0.014937;0.007487;0.064188;0.050081
ACADÊMICO_1214;5;surgery_mask;73;0.130952;0.006453;0.003756;0.001877;0.016454;0.012766
ACADÊMICO_1214;5;n95_mask;73;0.001404;0.000065;0.000038;0.000019;0.000166;0.000128
ACADÊMICO_1214;6;no_mask;73;0.428891;0.025558;0.014937;0.007487;0.064188;0.050081
ACADÊMICO_1214;6;surgery_mask;73;0.130952;0.006453;0.003756;0.001877;0.016454;0.012766
ACADÊMICO_1214;6;n95_mask;73;0.001404;0.000065;0.000038;0.000019;0.000166;0.000128
ACADÊMICO_1214;7;no_mask;28;0.669998;0.049807;0.029260;0.014719;0.122733;0.096430
ACADÊMICO_1214;7;surgery_mask;28;0.242070;0.012691;0.007397;0.003700;0.032206;0.025032
ACADÊMICO_1214;7;n95_mask;28;0.002768;0.000128;0.000074;0.000037;0.000327;0.000253
ACADÊMICO_1214;1;no_mask;28;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_1214;1;surgery_mask;28;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_1214;1;n95_mask;28;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_1215;3;no_mask;32;0.563049;0.039051;0.022907;0.011511;0.096764;0.075870
ACADÊMICO_1215;3;surgery_mask;32;0.192780;0.009924;0.005782;0.002892;0.025219;0.019591
ACADÊMICO_1215;3;n95_mask;32;0.002163;0.000100;0.000058;0.000029;0.000256;0.000198
ACADÊMICO_1215;4;no_mask;34;0.758292;0.071970;0.042588;0.021534;0.172751;0.137030
ACADÊMICO_1215;4;surgery_mask;34;0.325948;0.018581;0.010849;0.005434;0.046828;0.036489
ACADÊMICO_1215;4;n95_mask;34;0.004066;0.000188;0.000109;0.000055;0.000481;0.000373
ACADÊMICO_1215;5;no_mask;34;0.643685;0.052371;0.030855;0.015553;0.127725;0.100729
ACADÊMICO_1215;5;surgery_mask;34;0.247606;0.013414;0.007824;0.003916;0.033948;0.026412
ACADÊMICO_1215;5;n95_mask;34;0.002929;0.000135;0.000079;0.000039;0.000347;0.000268
ACADÊMICO_1215;6;no_mask;32;0.666096;0.055566;0.032756;0.016518;0.135221;0.106726
ACADÊMICO_1215;6;surgery_mask;32;0.261123;0.014248;0.008311;0.004160;0.036037;0.028043
ACADÊMICO_1215;6;n95_mask;32;0.003112;0.000144;0.000084;0.000042;0.000368;0.000285
ACADÊMICO_1215;7;no_mask;30;0.747321;0.064145;0.037830;0.019082;0.155840;0.123077
ACADÊMICO_1215;7;surgery_mask;30;0.299947;0.016460;0.009602;0.004807;0.041616;0.032389
ACADÊMICO_1215;7;n95_mask;30;0.003596;0.000166;0.000097;0.000048;0.000425;0.000329
ACADÊMICO_1215;1;no_mask;28;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_1215;1;surgery_mask;28;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_1215;1;n95_mask;28;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_1216;3;no_mask;32;0.563049;0.039051;0.022907;0.011511;0.096764;0.075870
ACADÊMICO_1216;3;surgery_mask;32;0.192780;0.009924;0.005782;0.002892;0.025219;0.019591
ACADÊMICO_1216;3;n95_mask;32;0.002163;0.000100;0.000058;0.000029;0.000256;0.000198
ACADÊMICO_1216;4;no_mask;46;0.676555;0.061286;0.036238;0.018313;0.147547;0.116905
ACADÊMICO_1216;4;surgery_mask;46;0.280041;0.015801;0.009224;0.004620;0.039850;0.031043
ACADÊMICO_1216;4;n95_mask;46;0.003457;0.000160;0.000093;0.000046;0.000409;0.000317
ACADÊMICO_1216;5;no_mask;46;0.595600;0.046839;0.027579;0.013896;0.114492;0.090216
ACADÊMICO_1216;5;surgery_mask;46;0.222933;0.011985;0.006989;0.003498;0.030346;0.023605
ACADÊMICO_1216;5;n95_mask;46;0.002617;0.000121;0.000070;0.000035;0.000310;0.000240
ACADÊMICO_1216;6;no_mask;32;0.666096;0.055566;0.032756;0.016518;0.135221;0.106726
ACADÊMICO_1216;6;surgery_mask;32;0.261123;0.014248;0.008311;0.004160;0.036037;0.028043
ACADÊMICO_1216;6;n95_mask;32;0.003112;0.000144;0.000084;0.000042;0.000368;0.000285
ACADÊMICO_1216;7;no_mask;42;0.662569;0.054707;0.032244;0.016258;0.133225;0.105122
ACADÊMICO_1216;7;surgery_mask;42;0.257623;0.014023;0.008179;0.004094;0.035474;0.027604
ACADÊMICO_1216;7;n95_mask;42;0.003063;0.000141;0.000082;0.000041;0.000362;0.000281
ACADÊMICO_1216;1;no_mask;40;0.443876;0.027065;0.015827;0.007937;0.067826;0.052961
ACADÊMICO_1216;1;surgery_mask;40;0.137858;0.006840;0.003982;0.001990;0.017433;0.013528
ACADÊMICO_1216;1;n95_mask;40;0.001489;0.000069;0.000040;0.000020;0.000176;0.000136
ACADÊMICO_1217;3;no_mask;32;0.563049;0.039051;0.022907;0.011511;0.096764;0.075870
ACADÊMICO_1217;3;surgery_mask;32;0.192780;0.009924;0.005782;0.002892;0.025219;0.019591
ACADÊMICO_1217;3;n95_mask;32;0.002163;0.000100;0.000058;0.000029;0.000256;0.000198
ACADÊMICO_1217;4;no_mask;34;0.758292;0.071970;0.042588;0.021534;0.172751;0.137030
ACADÊMICO_1217;4;surgery_mask;34;0.325948;0.018581;0.010849;0.005434;0.046828;0.036489
ACADÊMICO_1217;4;n95_mask;34;0.004066;0.000188;0.000109;0.000055;0.000481;0.000373
ACADÊMICO_1217;5;no_mask;34;0.643685;0.052371;0.030855;0.015553;0.127725;0.100729
ACADÊMICO_1217;5;surgery_mask;34;0.247606;0.013414;0.007824;0.003916;0.033948;0.026412
ACADÊMICO_1217;5;n95_mask;34;0.002929;0.000135;0.000079;0.000039;0.000347;0.000268
ACADÊMICO_1217;6;no_mask;32;0.666096;0.055566;0.032756;0.016518;0.135221;0.106726
ACADÊMICO_1217;6;surgery_mask;32;0.261123;0.014248;0.008311;0.004160;0.036037;0.028043
ACADÊMICO_1217;6;n95_mask;32;0.003112;0.000144;0.000084;0.000042;0.000368;0.000285
ACADÊMICO_1217;7;no_mask;30;0.747321;0.064145;0.037830;0.019082;0.155840;0.123077
ACADÊMICO_1217;7;surgery_mask;30;0.299947;0.016460;0.009602;0.004807;0.041616;0.032389
ACADÊMICO_1217;7;n95_mask;30;0.003596;0.000166;0.000097;0.000048;0.000425;0.000329
ACADÊMICO_1217;1;no_mask;28;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_1217;1;surgery_mask;28;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_1217;1;n95_mask;28;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_1218;3;no_mask;32;0.563049;0.039051;0.022907;0.011511;0.096764;0.075870
ACADÊMICO_1218;3;surgery_mask;32;0.192780;0.009924;0.005782;0.002892;0.025219;0.019591
ACADÊMICO_1218;3;n95_mask;32;0.002163;0.000100;0.000058;0.000029;0.000256;0.000198
ACADÊMICO_1218;4;no_mask;34;0.758292;0.071970;0.042588;0.021534;0.172751;0.137030
ACADÊMICO_1218;4;surgery_mask;34;0.325948;0.018581;0.010849;0.005434;0.046828;0.036489
ACADÊMICO_1218;4;n95_mask;34;0.004066;0.000188;0.000109;0.000055;0.000481;0.000373
ACADÊMICO_1218;5;no_mask;34;0.643685;0.052371;0.030855;0.015553;0.127725;0.100729
ACADÊMICO_1218;5;surgery_mask;34;0.247606;0.013414;0.007824;0.003916;0.033948;0.026412
ACADÊMICO_1218;5;n95_mask;34;0.002929;0.000135;0.000079;0.000039;0.000347;0.000268
ACADÊMICO_1218;6;no_mask;32;0.666096;0.055566;0.032756;0.016518;0.135221;0.106726
ACADÊMICO_1218;6;surgery_mask;32;0.261123;0.014248;0.008311;0.004160;0.036037;0.028043
ACADÊMICO_1218;6;n95_mask;32;0.003112;0.000144;0.000084;0.000042;0.000368;0.000285
ACADÊMICO_1218;7;no_mask;30;0.747321;0.064145;0.037830;0.019082;0.155840;0.123077
ACADÊMICO_1218;7;surgery_mask;30;0.299947;0.016460;0.009602;0.004807;0.041616;0.032389
ACADÊMICO_1218;7;n95_mask;30;0.003596;0.000166;0.000097;0.000048;0.000425;0.000329
ACADÊMICO_1218;1;no_mask;28;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_1218;1;surgery_mask;28;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_1218;1;n95_mask;28;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_1219;3;no_mask;28;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_1219;3;surgery_mask;28;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_1219;3;n95_mask;28;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_1219;4;no_mask;50;0.570863;0.040427;0.023729;0.011929;0.099951;0.078433
ACADÊMICO_1219;4;surgery_mask;50;0.198384;0.010285;0.005993;0.002998;0.026121;0.020296
ACADÊMICO_1219;4;n95_mask;50;0.002242;0.000103;0.000060;0.000030;0.000265;0.000205
ACADÊMICO_1219;5;no_mask;50;0.440209;0.026697;0.015610;0.007827;0.066936;0.052257
ACADÊMICO_1219;5;surgery_mask;50;0.136168;0.006745;0.003927;0.001963;0.017193;0.013341
ACADÊMICO_1219;5;n95_mask;50;0.001468;0.000068;0.000039;0.000020;0.000173;0.000134
ACADÊMICO_1219;6;no_mask;25;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_1219;6;surgery_mask;25;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_1219;6;n95_mask;25;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_1219;7;no_mask;25;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_1219;7;surgery_mask;25;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_1219;7;n95_mask;25;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_1219;1;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_1219;1;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_1219;1;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_1220;3;no_mask;28;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_1220;3;surgery_mask;28;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_1220;3;n95_mask;28;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_1220;4;no_mask;28;0.669998;0.049807;0.029260;0.014719;0.122733;0.096430
ACADÊMICO_1220;4;surgery_mask;28;0.242070;0.012691;0.007397;0.003700;0.032206;0.025032
ACADÊMICO_1220;4;n95_mask;28;0.002768;0.000128;0.000074;0.000037;0.000327;0.000253
ACADÊMICO_1220;5;no_mask;62;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_1220;5;surgery_mask;62;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_1220;5;n95_mask;62;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_1220;6;no_mask;51;0.430335;0.025704;0.015023;0.007530;0.064538;0.050358
ACADÊMICO_1220;6;surgery_mask;51;0.131617;0.006490;0.003778;0.001888;0.016548;0.012839
ACADÊMICO_1220;6;n95_mask;51;0.001412;0.000065;0.000038;0.000019;0.000167;0.000129
ACADÊMICO_1220;7;no_mask;51;0.514574;0.034369;0.020144;0.010117;0.085415;0.066899
ACADÊMICO_1220;7;surgery_mask;51;0.171094;0.008722;0.005080;0.002540;0.022180;0.017225
ACADÊMICO_1220;7;n95_mask;51;0.001900;0.000088;0.000051;0.000025;0.000225;0.000174
ACADÊMICO_1220;1;no_mask;51;0.430335;0.025704;0.015023;0.007530;0.064538;0.050358
ACADÊMICO_1220;1;surgery_mask;51;0.131617;0.006490;0.003778;0.001888;0.016548;0.012839
ACADÊMICO_1220;1;n95_mask;51;0.001412;0.000065;0.000038;0.000019;0.000167;0.000129
ACADÊMICO_1221;3;no_mask;32;0.563049;0.039051;0.022907;0.011511;0.096764;0.075870
ACADÊMICO_1221;3;surgery_mask;32;0.192780;0.009924;0.005782;0.002892;0.025219;0.019591
ACADÊMICO_1221;3;n95_mask;32;0.002163;0.000100;0.000058;0.000029;0.000256;0.000198
ACADÊMICO_1221;4;no_mask;34;0.758292;0.071970;0.042588;0.021534;0.172751;0.137030
ACADÊMICO_1221;4;surgery_mask;34;0.325948;0.018581;0.010849;0.005434;0.046828;0.036489
ACADÊMICO_1221;4;n95_mask;34;0.004066;0.000188;0.000109;0.000055;0.000481;0.000373
ACADÊMICO_1221;5;no_mask;34;0.643685;0.052371;0.030855;0.015553;0.127725;0.100729
ACADÊMICO_1221;5;surgery_mask;34;0.247606;0.013414;0.007824;0.003916;0.033948;0.026412
ACADÊMICO_1221;5;n95_mask;34;0.002929;0.000135;0.000079;0.000039;0.000347;0.000268
ACADÊMICO_1221;6;no_mask;32;0.666096;0.055566;0.032756;0.016518;0.135221;0.106726
ACADÊMICO_1221;6;surgery_mask;32;0.261123;0.014248;0.008311;0.004160;0.036037;0.028043
ACADÊMICO_1221;6;n95_mask;32;0.003112;0.000144;0.000084;0.000042;0.000368;0.000285
ACADÊMICO_1221;7;no_mask;30;0.747321;0.064145;0.037830;0.019082;0.155840;0.123077
ACADÊMICO_1221;7;surgery_mask;30;0.299947;0.016460;0.009602;0.004807;0.041616;0.032389
ACADÊMICO_1221;7;n95_mask;30;0.003596;0.000166;0.000097;0.000048;0.000425;0.000329
ACADÊMICO_1221;1;no_mask;28;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_1221;1;surgery_mask;28;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_1221;1;n95_mask;28;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_1222;3;no_mask;32;0.563049;0.039051;0.022907;0.011511;0.096764;0.075870
ACADÊMICO_1222;3;surgery_mask;32;0.192780;0.009924;0.005782;0.002892;0.025219;0.019591
ACADÊMICO_1222;3;n95_mask;32;0.002163;0.000100;0.000058;0.000029;0.000256;0.000198
ACADÊMICO_1222;4;no_mask;34;0.758292;0.071970;0.042588;0.021534;0.172751;0.137030
ACADÊMICO_1222;4;surgery_mask;34;0.325948;0.018581;0.010849;0.005434;0.046828;0.036489
ACADÊMICO_1222;4;n95_mask;34;0.004066;0.000188;0.000109;0.000055;0.000481;0.000373
ACADÊMICO_1222;5;no_mask;34;0.643685;0.052371;0.030855;0.015553;0.127725;0.100729
ACADÊMICO_1222;5;surgery_mask;34;0.247606;0.013414;0.007824;0.003916;0.033948;0.026412
ACADÊMICO_1222;5;n95_mask;34;0.002929;0.000135;0.000079;0.000039;0.000347;0.000268
ACADÊMICO_1222;6;no_mask;32;0.666096;0.055566;0.032756;0.016518;0.135221;0.106726
ACADÊMICO_1222;6;surgery_mask;32;0.261123;0.014248;0.008311;0.004160;0.036037;0.028043
ACADÊMICO_1222;6;n95_mask;32;0.003112;0.000144;0.000084;0.000042;0.000368;0.000285
ACADÊMICO_1222;7;no_mask;30;0.747321;0.064145;0.037830;0.019082;0.155840;0.123077
ACADÊMICO_1222;7;surgery_mask;30;0.299947;0.016460;0.009602;0.004807;0.041616;0.032389
ACADÊMICO_1222;7;n95_mask;30;0.003596;0.000166;0.000097;0.000048;0.000425;0.000329
ACADÊMICO_1222;1;no_mask;28;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_1222;1;surgery_mask;28;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_1222;1;n95_mask;28;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_1223;3;no_mask;28;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_1223;3;surgery_mask;28;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_1223;3;n95_mask;28;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_1223;4;no_mask;28;0.669998;0.049807;0.029260;0.014719;0.122733;0.096430
ACADÊMICO_1223;4;surgery_mask;28;0.242070;0.012691;0.007397;0.003700;0.032206;0.025032
ACADÊMICO_1223;4;n95_mask;28;0.002768;0.000128;0.000074;0.000037;0.000327;0.000253
ACADÊMICO_1223;5;no_mask;28;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_1223;5;surgery_mask;28;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_1223;5;n95_mask;28;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_1223;6;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_1223;6;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_1223;6;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_1223;7;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_1223;7;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_1223;7;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_1223;1;no_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_1223;1;surgery_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_1223;1;n95_mask;0;0.000000;0.000000;0.000000;0.000000;0.000000;0.000000
ACADÊMICO_1224;3;no_mask;32;0.563049;0.039051;0.022907;0.011511;0.096764;0.075870
ACADÊMICO_1224;3;surgery_mask;32;0.192780;0.009924;0.005782;0.002892;0.025219;0.019591
ACADÊMICO_1224;3;n95_mask;32;0.002163;0.000100;0.000058;0.000029;0.000256;0.000198
ACADÊMICO_1224;4;no_mask;34;0.758292;0.071970;0.042588;0.021534;0.172751;0.137030
ACADÊMICO_1224;4;surgery_mask;34;0.325948;0.018581;0.010849;0.005434;0.046828;0.036489
ACADÊMICO_1224;4;n95_mask;34;0.004066;0.000188;0.000109;0.000055;0.000481;0.000373
ACADÊMICO_1224;5;no_mask;34;0.643685;0.052371;0.030855;0.015553;0.127725;0.100729
ACADÊMICO_1224;5;surgery_mask;34;0.247606;0.013414;0.007824;0.003916;0.033948;0.026412
ACADÊMICO_1224;5;n95_mask;34;0.002929;0.000135;0.000079;0.000039;0.000347;0.000268
ACADÊMICO_1224;6;no_mask;32;0.666096;0.055566;0.032756;0.016518;0.135221;0.106726
ACADÊMICO_1224;6;surgery_mask;32;0.261123;0.014248;0.008311;0.004160;0.036037;0.028043
ACADÊMICO_1224;6;n95_mask;32;0.003112;0.000144;0.000084;0.000042;0.000368;0.000285
ACADÊMICO_1224;7;no_mask;30;0.747321;0.064145;0.037830;0.019082;0.155840;0.123077
ACADÊMICO_1224;7;surgery_mask;30;0.299947;0.016460;0.009602;0.004807;0.041616;0.032389
ACADÊMICO_1224;7;n95_mask;30;0.003596;0.000166;0.000097;0.000048;0.000425;0.000329
ACADÊMICO_1224;1;no_mask;28;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_1224;1;surgery_mask;28;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_1224;1;n95_mask;28;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_1225;3;no_mask;32;0.563049;0.039051;0.022907;0.011511;0.096764;0.075870
ACADÊMICO_1225;3;surgery_mask;32;0.192780;0.009924;0.005782;0.002892;0.025219;0.019591
ACADÊMICO_1225;3;n95_mask;32;0.002163;0.000100;0.000058;0.000029;0.000256;0.000198
ACADÊMICO_1225;4;no_mask;34;0.758292;0.071970;0.042588;0.021534;0.172751;0.137030
ACADÊMICO_1225;4;surgery_mask;34;0.325948;0.018581;0.010849;0.005434;0.046828;0.036489
ACADÊMICO_1225;4;n95_mask;34;0.004066;0.000188;0.000109;0.000055;0.000481;0.000373
ACADÊMICO_1225;5;no_mask;34;0.643685;0.052371;0.030855;0.015553;0.127725;0.100729
ACADÊMICO_1225;5;surgery_mask;34;0.247606;0.013414;0.007824;0.003916;0.033948;0.026412
ACADÊMICO_1225;5;n95_mask;34;0.002929;0.000135;0.000079;0.000039;0.000347;0.000268
ACADÊMICO_1225;6;no_mask;32;0.666096;0.055566;0.032756;0.016518;0.135221;0.106726
ACADÊMICO_1225;6;surgery_mask;32;0.261123;0.014248;0.008311;0.004160;0.036037;0.028043
ACADÊMICO_1225;6;n95_mask;32;0.003112;0.000144;0.000084;0.000042;0.000368;0.000285
ACADÊMICO_1225;7;no_mask;30;0.747321;0.064145;0.037830;0.019082;0.155840;0.123077
ACADÊMICO_1225;7;surgery_mask;30;0.299947;0.016460;0.009602;0.004807;0.041616;0.032389
ACADÊMICO_1225;7;n95_mask;30;0.003596;0.000166;0.000097;0.000048;0.000425;0.000329
ACADÊMICO_1225;1;no_mask;28;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_1225;1;surgery_mask;28;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_1225;1;n95_mask;28;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_1226;3;no_mask;32;0.563049;0.039051;0.022907;0.011511;0.096764;0.075870
ACADÊMICO_1226;3;surgery_mask;32;0.192780;0.009924;0.005782;0.002892;0.025219;0.019591
ACADÊMICO_1226;3;n95_mask;32;0.002163;0.000100;0.000058;0.000029;0.000256;0.000198
ACADÊMICO_1226;4;no_mask;46;0.676555;0.061286;0.036238;0.018313;0.147547;0.116905
ACADÊMICO_1226;4;surgery_mask;46;0.280041;0.015801;0.009224;0.004620;0.039850;0.031043
ACADÊMICO_1226;4;n95_mask;46;0.003457;0.000160;0.000093;0.000046;0.000409;0.000317
ACADÊMICO_1226;5;no_mask;46;0.595600;0.046839;0.027579;0.013896;0.114492;0.090216
ACADÊMICO_1226;5;surgery_mask;46;0.222933;0.011985;0.006989;0.003498;0.030346;0.023605
ACADÊMICO_1226;5;n95_mask;46;0.002617;0.000121;0.000070;0.000035;0.000310;0.000240
ACADÊMICO_1226;6;no_mask;32;0.666096;0.055566;0.032756;0.016518;0.135221;0.106726
ACADÊMICO_1226;6;surgery_mask;32;0.261123;0.014248;0.008311;0.004160;0.036037;0.028043
ACADÊMICO_1226;6;n95_mask;32;0.003112;0.000144;0.000084;0.000042;0.000368;0.000285
ACADÊMICO_1226;7;no_mask;42;0.662569;0.054707;0.032244;0.016258;0.133225;0.105122
ACADÊMICO_1226;7;surgery_mask;42;0.257623;0.014023;0.008179;0.004094;0.035474;0.027604
ACADÊMICO_1226;7;n95_mask;42;0.003063;0.000141;0.000082;0.000041;0.000362;0.000281
ACADÊMICO_1226;1;no_mask;40;0.443876;0.027065;0.015827;0.007937;0.067826;0.052961
ACADÊMICO_1226;1;surgery_mask;40;0.137858;0.006840;0.003982;0.001990;0.017433;0.013528
ACADÊMICO_1226;1;n95_mask;40;0.001489;0.000069;0.000040;0.000020;0.000176;0.000136
ACADÊMICO_1227;3;no_mask;7;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_1227;3;surgery_mask;7;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_1227;3;n95_mask;7;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_1227;4;no_mask;7;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_1227;4;surgery_mask;7;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_1227;4;n95_mask;7;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_1227;5;no_mask;7;0.425542;0.025222;0.014738;0.007387;0.063375;0.049437
ACADÊMICO_1227;5;surgery_mask;7;0.129408;0.006366;0.003705;0.001852;0.016235;0.012595
ACADÊMICO_1227;5;n95_mask;7;0.001385;0.000064;0.000037;0.000019;0.000164;0.000127
ACADÊMICO_1227;6;no_mask;19;0.502739;0.032985;0.019324;0.009702;0.082119;0.064277
ACADÊMICO_1227;6;surgery_mask;19;0.164986;0.008363;0.004871;0.002436;0.021278;0.016523
ACADÊMICO_1227;6;n95_mask;19;0.001822;0.000084;0.000049;0.000024;0.000215;0.000167
